,url,text,polarization
536,https://www.nrc.nl/nieuws/2021/02/28/kiezer-maakt-het-rutte-in-tv-debat-moeilijk-a4033690,"Een tv-format kan een beslissende rol spelen in een lijsttrekkersdebat. Vooral demissionair premier Mark Rutte (VVD) zal die les geleerd hebben. De lijsttrekkers – naast Rutte ook Geert Wilders (PVV), Wopke Hoekstra (CDA), Sigrid Kaag (D66), Lilian Marijnissen (SP) en Jesse Klaver (GroenLinks) – moesten zondagavond in het RTL-debat niet alleen met elkaar in debat, maar ook met een kiezer. De lijsttrekkers kenden het onderwerp niet – in het geval van Rutte was dat de Toeslagenaffaire. Ook wisten ze niet wie ze tegenover zich zouden krijgen. Rutte had tot dan toe een vrij eenvoudig debat. Hij kent zijn tegenstanders, debatteert zich behendig onder hun beschuldigingen uit, en gaat onbewogen door. Maar het gesprek met de kiezer had een totaal ander effect. Rutte werd tegenover Kristie Rongen geplaatst. Zij is gedupeerde in de Toeslagenaffaire, die had geleid tot de val van het derde kabinet-Rutte. Rongen vroeg enkele malen waarom Rutte weliswaar was afgetreden, maar geen ontslag had genomen, zoals minister Eric Wiebes (Economische Zaken, VVD) dat wel had gedaan. „Wij zaten als ratten in de val. U bent daar ook schuldig aan”, zei ze. Rutte zei dat hij zichzelf ook die vraag had gesteld: kan ik wel aanblijven als demissionair premier, en als premier van een eventueel kabinet-Rutte IV na „zo’n schandvlek”? Maar, vindt hij: „Er zijn ook veel dingen goed gegaan, daar ben ik trots op.” Rongen: „Collega’s hebben hun verantwoordelijkheid genomen. U niet.” Rutte zei dat hij zich „het snot voor de ogen werkte” om slachtoffers zoals zij tegemoet te komen. Maar Rongen nam keer op keer geen genoegen met zijn antwoord, en bracht de VVD-lijsttrekker veel verder in het nauw dan de vijf andere lijsttrekkers konden doen.",1
283,https://www.rtlnieuws.nl/nieuws/politiek/artikel/5218822/rutte-door-vrouwelijke-bewindslieden-aangesproken-op-andere,"Premier Mark Rutte is door de vrouwelijke bewindslieden in zijn kabinet aangesproken op de manier waarop hij vrouwen behandelt in de ministerraad. Reden was dat Rutte vrouwelijke bewindslieden tijdens de vergaderingen vaak niet liet uitspreken en minder serieus leek te nemen. Minister van Defensie Ank Bijleveld (CDA) zei gisteravond in talkshow Op1 dat Rutte vrouwen tijdens vergaderingen eerder onderbreekt. Bijleveld en de andere vrouwelijke bewindslieden die dat ook opviel, hebben Rutte daar op aangesproken.  ""We hebben met een aantal gezegd: dat moet niet. We zijn dus ook expliciet met hem gaan praten. Misschien praten we wel anders dan mannen, dat blijkt ook wel uit onderzoek. Onze manier van praten is soms doelgerichter, maar we moeten ook gewoon uit kunnen praten"", aldus Bijleveld. Onderonsje Bewindslieden die niet met naam genoemd willen worden, zeggen ook tegen RTL Nieuws dat het opvallend is dat Rutte vrouwelijke ministers minder lang aan het woord laat. Daarnaast zou Rutte geen geduld hebben als vrouwen een onderonsje hebben tijdens een vergadering, 'dan krijg je een opmerking'. Bij mannelijke collega's maakte Rutte daar geen probleem van, viel de vrouwen op. Ook NRC Handelsblad schreef over de frictie daar over tussen Rutte en staatssecretaris Mona Keijzer (CDA). Volgens de krant waren Rutte en Keijzer het zelfs een keer gaan uitpraten bij een etentje. Niet goed ""Wij vonden dat niet goed"", zei Bijleveld gisteravond over de andere behandeling van vrouwen dan mannen tijdens de vergadering. Door dat gesprek is het niet helemaal verdwenen, zei de CDA-minister. ""We moeten het wel af en toe herhalen."" Premier Rutte laat via de Rijksvoorlichtingsdienst weten: ""Dit is tegen me gezegd en ik ben er op gaan letten, zowel bij mannen als bij vrouwen.""",1
287,https://www.rtlnieuws.nl/nieuws/artikel/5216939/belastingdienst-kindgebonden-budget-toeslagen-arbeidsmigranten,"Pijnlijk en ongelofelijk'. De Tweede Kamer heeft geen goed woord over voor de nieuwste fout van de Belastingdienst. Uit onderzoek van RTL Nieuws blijkt dat de Belastingdienst arbeidsmigranten al sinds 2015 onterecht duizenden euro's aan kindgebonden budget geeft. Dat komt omdat de Belastingdienst toeslagen toekent op basis van foute en onvolledige informatie. ""Dit kost de Nederlandse staat en dus de belastingbetaler veel geld"", zegt Helma Lodders van de VVD. Maar Lodders ziet ook opnieuw dat burgers buiten hun schuld om in de problemen komen en klem komen te zitten tussen de verschillende overheidsorganisaties. ""Deze fouten lijken in eerste instantie in het voordeel van de mensen uit te pakken, maar als zij dit moeten terugbetalen, komen ze natuurlijk in grote problemen"", zegt Lodders.Pak signalen op Renske Leijten van de SP kan er met haar hoofd niet bij dat de Belastingdienst, die aan de ene kant keihard optrad tegen fraude zoals in de kinderopvangtoeslagenaffaire, nu automatisch te veel verstrekt. ""Ongelofelijk"", noemt ze het. Helemaal als de arbeidsmigranten zelf aangeven dat ze te veel ontvangen en dat de Belastingdienst dan geen thuis geeft. ""Opnieuw zien we dat de Belastingdienst signalen niet oppakt als er iets fout gaat"", zegt Pieter Omtzigt van het CDA. ""Niet van de migranten die waarschuwen en niet van de eigen medewerkers die waarschuwen. Zelfs niet naar aanleiding van interne rapporten.""Als de Belastingdienst die signalen niet structureel serieus gaat nemen is het volgens Omtzigt wachten op het volgende schandaal. 'Het is niet te verantwoorden dat mensen in de problemen komen, omdat de Belastingdienst haar zaken niet op orde heeft', vindt Eppo Bruins van de ChristenUnie. 'Het is al lange tijd bekend , maar nog steeds niet gerepareerd'. De partijen verbazen zich er vooral ook over dat het probleem al zo lang speelt en noemen het zorgelijk dat het sinds 2016 nog altijd niet is opgelost. Ze willen daarover opheldering van de staatsecretaris van Financiën.",1
454,trouw,"Neusknuffel achtervolgt Biden. Neusknuffel achtervolgt Biden. De Amerikaanse oud-vicepresident Joe Biden probeert al weken de spanning op te bouwen in aanloop naar zijn verwachte kandidatuur voor de presidentsverkiezingen. Nu is hij evenwel ongewild om een heel andere reden in de mediabelangstelling komen te staan. De veranderende publieke zeden in de VS sinds de zetten de begroetingen van de Democraat en het maatje van oud-president Obama in een ander daglicht. Biden ligt onder vuur omdat twee vrouwen hem beschuldigen van ongepast gedrag en smeerpijperij. Hij zou in 2009 met beide handen in het gezicht van Amy Lappos, een medewerkster van een Democratische politicus, hebben gestreken. En nog erger: zijn neus tegen de hare hebben gewreven. ""Hij legde zijn beide handen om mijn gezicht en trok me naar zich toe"", vertelde Lappos ontdaan. Ze dacht dat hij haar ging zoenen. Een andere politica, Lucy Flores, zegt dat Biden haar een kus op haar achterhoofd heeft gegeven. Volgens Bidens medewerkers hebben de beschuldigen geen invloed op zijn mogelijke kandidatuur. Trouw",0
451,ad,"Wroeging na doden baby Milan Wroeging na doden baby Milan Nadat ze uit wroeging over het doden van haar negen maanden oude zoontje opnieuw een verklaring had afgelegd, werd Sylvia R. vlak voor kerst vorig jaar in de cel gezet. Het verzoek van de Veenendaalse om haar proces in vrijheid af te wachten, werd gisteren door de rechtbank afgewezen. Sylvia R. (28) wordt verdacht van betrokkenheid bij de dood van haar zoontje Milan. Dat gebeurde in april 2012. Ze zou de neus en de mond van de baby dicht hebben geduwd. Ze werd al snel verhoord, maar mede op basis van haar verklaring destijds werd de zaak geseponeerd. Tot afgelopen jaar R. een andere verklaring aflegde, waaruit duidelijk werd dat ze wel degelijk met de dood van haar zoontje te maken had. ,,Het gaat toch aan je knagen"", zegt haar advocaat Willem Korteling. ,,Er is wroeging bij haar ontstaan waardoor ze een andere verklaring heeft afgelegd."" Daardoor werd ze net voor de kerstdagen van vorig jaar opnieuw aangehouden. Het Openbaar Ministerie verdenkt haar van moord of doodslag. Sinds die tijd verblijft ze in de cel in Nieuwersluis. Ze heeft het daar erg moeilijk, en zegt er te worden vernederd, gepest en genegeerd. R. legde gistermorgen een emotionele verklaring af. ,,Ik ben op van de zenuwen"", sprak ze met een gebroken stem. ,,Ik heb dit nooit gewild. Milan verdiende een betere moeder. Ik was ziek, maar ik wil ook mijn andere zoon Daan (8) graag zien. Daarom hoop ik dat de rechter de voorlopige hechtenis schorst. Ik werk aan alle onderzoeken mee."" De officier van justitie oordeelde dat er maatschappelijke onrust zou ontstaan wanneer R. thuis haar proces mag afwachten. Ze was ook niet overtuigd door de verklaring van de verdediging dat de kans op recidive gering zou zijn. Het Openbaar",0
452,https://www.rd.nl/artikel/919995-rutte-pas-over-links-als-het-niet-lukt-met-ja21-en-christenunie,"VVD-leider Mark Rutte wil pas een mogelijke coalitie met een van de linkse partijen gaan verkennen als het niet mogelijk blijkt zaken te doen met JA21 en de ChristenUnie. Dat schrijft de demissionaire premier in een brief aan de twee verkenners, partijgenoot Annemarie Jorritsma en D66’er Kajsa Ollongren. Rutte zei maandag al dat hij serieus wil kijken naar een coalitie met CDA, D66 en JA21. Die partij onder leiding van Joost Eerdmans splitste zich vorig jaar af van Forum voor Democratie. „Deze partij komt niet alleen met drie zetels in de Tweede Kamer, maar heeft ook zeven zetels in de Eerste Kamer en kan daarmee bijdragen aan zicht op een meerderheid in de Staten-Generaal”, aldus Rutte. Als deze route niet mogelijk blijkt, wil Rutte eerst kijken of de samenwerking met de ChristenUnie kan worden voortgezet. Hij erkent wel dat dan eerst een oplossing moet worden gevonden voor sommige medisch-ethische kwesties waarover die partij hemelsbreed van mening verschilt met de liberale partijen.„Alleen als bovengenoemde opties niet mogelijk blijken”, is Ruttebereid met „SP, PvdA of GroenLinks” te gaan praten. Tijdens de campagne hintte de VVD-leider al eens op mogelijke samenwerking met de SP, terwijl hij juist liet blijken weinig te zien in de klimaatplannen van GroenLinks. Samenwerking met de PVV of Forum voor Democratie sluit Rutte nog altijd uit. D66-leider Sigrid Kaag noemde samenwerking met JA21 maandag „moeilijk voorstelbaar”. In haar brief aan de verkenners pleitte zij juist voor een zo progressief mogelijke coalitie. Ook noemde zij het van belang voor haar partij „dat medisch-ethische kwesties zorgvuldig kunnen worden besproken in het parlement, zonder dat op voorhand een uitkomst vastligt”.",1
149,https://nu.nl/binnenland/6070750/weerbericht-warmte-neemt-iets-af-kans-op-onweer.html,"Met temperaturen tussen de 25 tot 29 graden is het vrijdag nog steeds een zomerse dag, maar wel minder warm dan de afgelopen week. Gedurende de dag wisselen zon en bewolking elkaar af en er is kans op onweer.'s Ochtends vallen er al enkele regenbuien en de kans op regen neemt gedurende de dag steeds verder toe. Hierbij kan ook onweer voorkomen.De wind is gedurende de dag variabel, met windkracht 3 of minder.Bekijk hier het volledige weerbericht op jouw locatie. Je vindt het weerbericht ook altijd bovenaan de voorpagina.",0
233,https://nu.nl/binnenland/6092215/mannen-ontslagen-van-rechtsvervolging-na-fatale-burenruzie-in-geleen.html,"De twee mannen die in hoger beroep terechtstonden voor een dodelijke schietpartij tijdens een burenruzie in Geleen, in april 2018, zijn maandag door het hof in Den Bosch van alle rechtsvervolging ontslagen omdat zij uit noodweer handelden.""Dat betekent dat zij geen strafbare feiten hebben begaan, omdat het gerechtvaardigd was wat ze deden"", aldus het hof. De mannen waren eerder deze maand, daags na de inhoudelijke behandeling, al vrijgelaten.De rechtbank Limburg legde de schutter Doy S. en zijn vriend Robert E. eerder gevangenisstraffen van respectievelijk acht en zes jaar op. In hoger beroep was tien en negen jaar cel geëist.Het slachtoffer was de 57-jarige benedenbuurman van S. Hij zou geluidsoverlast hebben veroorzaakt en zich niets van klachten van S. hebben aangetrokken. Nadat S. een zware vuurwerkbom bij hun woning had laten ontploffen, liep de kwestie uit de hand.De buurvrouw meldde zich gewapend met twee keukenmessen bij de woning van S., gevolgd door haar partner. S. deed aanvankelijk niet open. Later kwam hij naar buiten, met een pistool en met drie vrienden in zijn kielzog. Twee van hen hadden zich gewapend met knuppels.Na een korte schermutseling schoot S. zijn buurman in de buik en de vrouw in haar knie. De man overleed in het ziekenhuis. Ten tijde van de schietpartij had hij de meldkamer van de politie aan de lijn. Het gebeuren is grotendeels vastgelegd door een bewakingscamera.De rechtbank vond niet dat er sprake was van noodweer en veroordeelde de mannen, het hof was echter een andere mening toegedaan.""Het hof gelooft dat de schutter en zijn vrienden het voornemen hadden om zonder confrontatie bij de woning weg te gaan. De schutter heeft voordat hij het pand verliet nog gekeken of de kust veilig was. Net nadat hij met zijn drie vrienden de deur uitliep, kwamen de buurman en zijn partner de hoek",0
293,trouw,"lezersreacties lezersreacties Onvergeeflijk In een gesprek met misbruikslachtoffer Saskia zegt de abt van de Abdij van Berne, Denis Hendrickx: ""Er moet een keer vergeven kunnen worden"" (de Verdieping, 29 maart). Priesters weten precies wat wel en wat niet mag, wat God wel en niet goedvindt. Onvermoeibaar zullen ze dat de beminde gelovigen blijven voorhouden. Ze zijn tenslotte de verkondigers van Gods woord. Als ze zich vervolgens zelf daaraan bezondigen is dat dan ook onvergeeflijk. Blijkbaar wil dat nog steeds niet tot de verantwoordelijken doordringen. Pierre Joosten Soest Giroblauw In 1990 opende ik als twintigjarige student, groen als gras, een girorekening bij de Postbank. Veel dingen gratis, alles van het Rijk, en ik was arm. Wat er daarna is gebeurd is, geen idee, maar op de een of andere manier ben ik - zonder daarvoor te kiezen - bij de inmiddels schaamrode ING beland. Zelf zou ik het blauw nimmer voor oranje geruild hebben. Nu wil datzelfde Rijk wegwezen wegens te bruin bakkend witwassen waar men zich groen en geel aan ergert (Trouw, 29 maart). Ik wil niemand zwartmaken, maar kunnen ze mij - grijzend inmiddels - niet gewoon die Postbank teruggeven? Gerard Tuk Delft KLM en publiek belang Walter Bergevoet is het niet eens met de aankoop door de staat van KLM-aandelen (Opinie, 29 maart). Waarom die ziekenhuizen niet redden en je wél met de KLM bemoeien, vraagt hij. Een terechte vraag. De verklaringen die de betrokken ministers erover gaven klinken niet consequent (geen afgestemd regeringsbeleid). Wel moet Bergevoet weten dat het MC Slotervaart altijd een economisch zorgenkindje is geweest, wat niet van KLM gezegd kan worden. Bovendien is er bij deze aandelenaankoop een achterliggende gedachte: het gaat niet primair om de KLM. Het gaat om de positie van Schiphol, dat zwaar leunt op de aanwezigheid van KLM. Dat laatste",0
277,https://www.rtlnieuws.nl/nieuws/politiek/artikel/5181200/minister-grapperhaus-mag-blijven-als-minister-maar-zwaar-beschadigd,"Hij moest diep door het stof en was meerdere keren zwaar geëmotioneerd, maar Ferd Grapperhaus mag verder als minister van Justitie. De deuk die de minister heeft opgelopen is groot. ""Deze minister kan ons niet meer geloofwaardig en met overtuiging toespreken. Hij is vleuggellam"", zegt politiek commentator Frits Wester. Grapperhaus kwam onder vuur te liggen nadat er foto's waren opgedoken van zijn eigen huwelijksfeest, waarin de minister de coronaregels aan zijn laars lapte. Gisteren ging de minister, die verantwoordelijk is voor de handhaving van de coronaregels, meerdere malen door het stof in de Tweede Kamer. ""Tijdens mijn bruiloft is het misgegaan. Ik heb daarover mijn spijt betuigd en dat doe ik vandaag opnieuw"", sprak hij zwaar geëmotioneerd. Diep in de nacht gaf de minister nog één keer toe fout te zitten. ""Ik ga nu zeker niet naar huis met het idee: 'Zo dat hebben we gehad'. De komende tijd ga ik er alles aan doen om het vertrouwen van de samenleving volledig terug te winnen. Zo kunnen we het levensgevaarlijke coronavirus eronder krijgen."" Kan u wel het land overtuigen? De verwijten vlogen de minister tijdens het urenlange debat om de oren. Hij overleefde een motie van afkeuring. ""Dit gaat ten koste van de slagvaardigheid van het kabinet"", zei GroenLinks-leider Jesse Klaver. ""Het gezag moet boven iedere twijfel verheven zijn.""Volgens PVV-leider Wilders is Grapperhaus het vertrouwen van de mensen in het land volledig kwijt. ""U kunt wel vinden dat u gezag heeft, maar dat is iets heel anders dan het hebben. Ik hoor geen één reden waarom de burger nog vertrouwen houdt in de minister. Dit is slecht voor Nederland. Dat kan Nederland niet hebben."" ""Vindt de minister het virus wel echt gevaarlijk? Want als dat zo is dan is hij op maniakale wijze met zijn schoonmoeder omgegaan"", zei Forum-leider Thierry Baudet.",1
