url,text,polarization
vk,"Een afrekening in het elitaire milieu Een afrekening in het elitaire milieu Hoezo 'opstand tegen de elite'? Dit is een afrekening in het elitaire milieu, en niet alleen in Nederland. Met de ondermijning van ons land door universiteiten, journalisten, kunstenaars, architecten en bestuurders nog vers in het geheugen, net als de lokroep van 'het front' en de klimaatmanie die zich laat vergelijken met de doodscultus die ooit Paaseiland tekende, hoor ik op de lagere school van mijn zoontje dat er een leerling met kinkhoest is en 'dat u uw kind als hij een beetje hoest misschien beter thuis kunt houden'. Ja, kinkhoest zit in het pakket ziektes waartegen gevaccineerd wordt. Maar ja - in een wereld zonder feiten kan de nar met goed recht het koningschap claimen, kan de aarde plat zijn en kan de westerse beschaving zijn oorsprong vinden in een tijd van louter tweecellige organismen. Kortom, regressie alom. Het is een beetje als met een dambreuk die je in de verte ziet gebeuren. Verstandelijk weet je dan al wat er gebeurt, maar als het water je letterlijk overspoelt komt dat toch heel anders aan. Net als Mark van der Laan (O&D, 21 maart) moet ik ook aan mijn grootouders denken, vooral mijn opa en oma, die in oorlogstijd dappere keuzes maakten in de overtuiging dat sommige dingen niet door de beugel kunnen. Ik ben blij dat onze brute Twitterwereld hen bespaard blijft, evenals de overwinningsspeech van Thierry Baudet. Maar diens flirt met donkere krachten is geen bijzondere uitspatting van een gymnasiast. Het is het schuimlaagje op een brede, intellectueel gedragen golf die door het hele Westen spoelt. Gedragen door voorname hoogleraren, journalisten, en politieke operateurs als Steve Bannon die driftig rondscharrelen in de donkerste hoeken van de grote rommelzolder van de westerse filosofie. En leentjebuur spelen bij enge",0
vk,"Chinese met malware betrapt in Trumps resort. Indringer uit Shanghai omzeilde de beveiliging in Mar-a-Lago met een verdachte usb-stick op zak Chinese met malware betrapt in Trumps resort. Indringer uit Shanghai omzeilde de beveiliging in Mar-a-Lago met een verdachte usb-stick op zak Ondanks de zware veiligheidsmaatregelen is het een 32-jarige vrouw uit China gelukt president Trumps beveiliging te omzeilen en zijn luxueuze resort Mar-a-Lago binnen te komen. Zhang Yujing uit Shanghai bleek bovendien in het bezit te zijn van een usb-stick met malware. Zhangs arrestatie, afgelopen zaterdag, in het luxueuze resort in Palm Beach, Florida, waar de president zijn weekend doorbracht, heeft geleid tot veel speculaties. Had ze kwade bedoelingen, nu de relatie met China gespannen is vanwege Trumps handelsoorlog met Beijing? Of was het een onschuldige poging om Trump te ontmoeten en een selfie met hem te scoren? De actie van de vrouw heeft de Secret Service, die de president continu bewaakt, flink in verlegenheid gebracht. Als Trump Mar-a-Lago bezoekt, wordt alles uit de kast gehaald om te voorkomen dat ongenode figuren in zijn buurt komen. Zo wordt het vliegverkeer in een straal van 60 kilometer beperkt. De Secret Service en de kustwacht bewaken de twee waterwegen nabij het resort. Ook worden de straten rond Mar-a-Lago afgezet. Toch wist Zhang zaterdagmiddag met een smoes de elite-agenten om de tuin te leiden. Ze zwaaide meteen met twee Chinese paspoorten toen haar bij een controlepost buiten de club werd gevraagd wat ze kwam doen. Ze zei dat ze een lidmaatschap had van het resort en wilde gaan zwemmen. Een check wees echter uit dat zij helemaal niet tot de exclusieve clubleden behoorde. Toch gingen de alarmbellen niet meteen rinkelen. Zhang werd toegelaten omdat een manager dacht dat ze de dochter was van een Chinees clublid. Toen de Secret Service haar vroeg",0
https://nos.nl/artikel/2211714-zuid-afrikaanse-dichteres-antjie-krog-krijgt-gouden-ganzenveer.html,"Zuid-Afrikaanse dichteres Antjie Krog krijgt Gouden Ganzenveer De Zuid-Afrikaanse dichteres, schrijfster en hoogleraar Antjie Krog (65) krijgt de Gouden Ganzenveer 2018. Voorzitter Gerdi Verbeet van de Academie De Gouden Ganzenveer maakte dat bekend in het radioprogramma De Taalstaat. Volgens de Academie is Krog een bijzondere en veelzijdige dichteres, een uitzonderlijk schrijfster en journaliste en een begenadigd performer van haar eigen werk. Krog vindt het ontroerend om de prijs te krijgen. Ze zegt dat de prijs op een interessant moment komt, omdat het Afrikaans volgens haar een bedreigde taal is. De schrijfster schreef op 17-jarige leeftijd haar debuut, de dichtbundel Dogter van Jefta. Twee jaar later won ze met Januari-suite de Eugène Maraisprys, een jaarlijkse literatuurprijs die wordt toegekend aan werk in het Afrikaans. Krog schrijft behalve poëzie ook non-fictie, proza en voor toneel. De Gouden Ganzenveer wordt sinds 1955 uitgereikt aan mensen die veel betekenen voor het geschreven woord in het Nederlands taalgebied, sinds 2002 jaarlijks. Met de prijs wil de Academie hun werk onder de aandacht brengen. Vorig jaar won Arnon Grunberg de prijs. Andere laureaten zijn Xandra Schutte (2016), Geert Mak (2015) en David van Reybrouck (2014).",0
degelderlander,"Oproep- en invalkrachten minst tevreden werknemers. Onderzoek Flexwerkers Oproep- en invalkrachten minst tevreden werknemers. Onderzoek Flexwerkers Ze worstelen met onder meer werkdruk, een gebrek aan inkomsten en onzekerheid over het aantal uren. Oproep- en invalkrachten zijn steeds minder tevreden, zo blijkt uit onderzoek van TNO. TNO vroeg vaste medewerkers en flexkrachten (uitzendkrachten, medewerkers met een tijdelijk of nulurencontract en oproep- en invalkrachten) voor een onderzoek naar hoe tevreden zij zijn met hun werk. Bij de oproep- en invalkrachten blijkt de tevredenheid het laagst van allemaal én het meest gedaald: waar in 2007 nog 80 procent van hen tevreden was met het werk, was dat tien jaar later 73 procent. ,,Dat lijkt misschien niet heel laag'', zegt onderzoeker Sarike Verbiest. ,,Maar het liefst wil je dat iedereen tevreden is. En dan valt dit cijfer tegen.'' Volgens Verbiest moet er nader onderzoek worden gedaan naar de oorzaak van de daling. ,,Vergeleken met 2007 geeft de groep aan dat hun werk fysiek zwaarder is geworden. Ze moeten meer herhalende bewegingen maken, steeds hetzelfde werk doen. Bovendien zegt maar een derde van hen het eigen werktempo te kunnen bepalen. Die vrijheid is in tien jaar tijd afgenomen.'' Altijd druk Iraida Donk (35) werkt nu dertien jaar als oproepkracht achter de balie op Schiphol. Ze heeft het werk de afgelopen jaren zien veranderen. De werkdruk wordt steeds hoger, vertelt ze. ,,De vliegtuigen zijn groter en er kunnen meer passagiers in. Ook zijn er veel meer vluchten. Vroeger merkte je nog een duidelijk verschil tussen de drukke zomer en de wat rustiger winterperiode. Nu is het eigenlijk altijd druk. Maar het werk moeten we met hetzelfde aantal mensen doen.'' Vakbond FNV herkent het beeld van de worstelende oproep- en invalkracht. ,,De situatie voor deze werknemers is vaak schrijnend'', zegt Zakaria Boufangacha, coördinator arbeidsvoorwaardenbeleid van de FNV.",0
https://nos.nl/artikel/394840-18-jaar-cel-voor-ethiopische-blogger.html,"18 jaar cel voor Ethiopische blogger De bekroonde Ethiopische blogger en journalist Eskinder Nega is veroordeeld tot 18 jaar cel. Ook 23 andere journalisten, activisten en oppositieleden kregen gevangenisstraffen, variërend van 8 jaar tot levenslang. Ze werden vorige maand veroordeeld voor terrorisme vanwege samenzwering met rebellen die de regering omver willen werpen. Nu is de strafmaat bekendgemaakt. Volgens de rechtbank heeft Nega samengewerkt met de verboden oppositiepartij Ginbot 7, die door de Ethiopische regering wordt gezien als terroristische organisatie. Mensenrechtenorganisaties als Amnesty International en de EU-buitenlandvertegenwoordiger Catherine Ashton zijn verontrust over de hoogte van de straffen. Nega uit in zijn artikelen en blogs al jarenlang kritiek op de regering in Addis Abeba. Hij maakt zich sterk voor vreedzaam protest in Ethiopië tegen de machthebbers die volgens mensenrechtenorganisaties anti-terreurwetten gebruiken om hun tegenstanders aan te pakken. In mei won hij nog de Amerikaanse PEN/Barbara Goldsmith Freedom to Write Award voor zijn publicaties.",0
vk,"Alleen de muziek hield stand tegen Erdogan. Column Alleen de muziek hield stand tegen Erdogan. Column T ijdens de lokale verkiezingen van vorige week was ik in Istanbul. De verkiezingen naderden met de dag en de koude, harde wind bleef de mens, de meeuw en de veerpont teisteren. Maar er was meer aan de hand dan deze uitzonderlijke kou. Het was de Nederlandse documentairemaker bij mij die opeens wist wat het was. 'De muziek is veel beter tegenwoordig', stelde hij vast. Ik ging beter luisteren naar de muziek in de straten van Istanbul. Tijdens een ritje van het Europese deel naar het Aziatische deel op de veerpont schonken twee jongemannen ons muziek die van de kwaliteit was waar je als luisteraar zelfs bij professionele muzikanten om moet bedelen. Toen wist ik het: de metropool die sinds 25 jaar op een oor na gevild was door de islamisten, de stad die bezweek onder de immense gevolgen van de massamigratie van miljoenen plattelanders, de stad waar cultuur, kunst, humor, bomen en democratie leken te zijn gezwicht voor religieus despotisme, ademde nog steeds. Het was de muziek die de mond-op-mondbeademing deed. Op de teller af was de stad 25 jaar in handen van Erdogan en zijn club; een zwerm mannen en vrouwen met de missie om een plundercultuur met een islamsausje over het prachtige Istanbul te leggen. Van de nieuwe leiders dienden zwangere vrouwen zich te schamen voor het feit dat ze seks hadden gehad en werd hen door partijgenoten van Erdogan aangeraden in de laatste maanden van hun zwangerschap de straat niet op te gaan. Aan de top van de politiek werden ze niet alleen schatrijk, maar hadden ze ook tijd om schande te spreken over vrouwen die in het openbaar hardop lachten. De president zelf kleineerde een vrouwelijke demonstrant door te",0
parool,"Goede bedoelingen, wit blijft dominant Goede bedoelingen, wit blijft dominant Afgelopen week kreeg ik een brief van de Britse minister van Volksgezondheid, die mij op licht verwijtende toon vroeg waarom slechts twee van de tien bestuursleden van onze ziekenhuizen in Londen een niet-witte achtergrond hadden. Niet heel verrassend in Groot-Brittannië, waar een scheve verhouding tussen raciale achtergrond en maatschappelijke positie erg actueel is en in de politiek en pers heel veel aandacht krijgt. Inderdaad is het slecht verklaarbaar dat in Londen meer dan 40 procent van de inwoners een niet-witte achtergrond heeft terwijl slechts weinigen van hen een leidende positie in bedrijfsleven of publiek bestuur verwerven. Dit ondanks gelijke opleidingsgraad en ervaringsjaren. Het is een taai onderwerp waarbij al jaren weinig verbetering wordt geboekt, ondanks veel aandacht en goede bedoelingen. Ik vroeg me tegelijk af hoe dat eigenlijk in Nederland is. Immers, ook op heel veel plaatsen in Nederland is een groot deel van de bevolking van allochtone afkomst. Het Centraal Bureau voor de Statistiek noemt dat tegenwoordig, licht-verhullend, maar ongetwijfeld politiek correct, mensen met een 'niet-westerse migratieachtergrond'. In de grote steden in Nederland vormen zij zelfs een derde deel van de bevolking. Hoewel over het geheel genomen de opleidingsgraad van deze groep misschien nog wat achterloopt bij het gemiddelde van de witte bevolking, zitten er natuurlijk eindeloos veel uitstekend opgeleide en zeer ervaren personen tussen. Het is evenwel onthutsend om te zien hoe mager de niet-witte groep in Nederland vertegenwoordigd is in het bestuurlijke circuit. In de 72 ziekenhuisbesturen van Nederland zitten 190 bestuurders, van wie 119 mannen en 71 vrouwen. Slechts één van hen, gevonden op afstand van de grote steden, heeft een andere huidskleur dan wit. Eén! Dat is 0,5 procent. Bij de 39 bestuurders van de 13 grotere universiteiten is ook slecht één van hen van",0
https://nos.nl/artikel/236163-nma-prijsafspraak-bij-huisveilingen.html,"NMa: prijsafspraak bij huisveilingen De Nederlandse Mededingingsautoriteit (NMa) verdenkt zeker vijftien handelaren in onroerend goed van het maken van kartelafspraken voor huizenveilingen. Ze hebben de verdenkingen voorgelegd gekregen. Als ze die niet kunnen ontkrachten, krijgen ze een boete. Honderden anderen hebben mogelijk ook meegedaan met kartelafspraken. Tegen hen neemt de NMa nog dit jaar stappen. De kartelafspraken zouden tussen 2000 en 2009 zijn gemaakt op zo'n 3000 executieveilingen in heel Nederland. De kartelwaakhond stelt dat als de beschuldiging juist is, woningbezitters zijn gedupeerd die gedwongen hun huis moesten verkopen. ""Zeker omdat uit ons onderzoek is gebleken dat de prijzen op de zogeheten naveiling tussen de 10 en 25 procent hoger lagen"", zegt waarnemend voorzitter Henk Don. ""Dit zijn forse bedragen die de huizenverkopers zijn misgelopen."" Het kabinet bereidt veranderingen voor in de regels voor executieveilingen. De NMa is daar groot voorstander van, omdat er nu veel tekortkomingen zijn. Eén van de voorgestelde verbeteringen is dat particulieren mee kunnen bieden. ""Dit zou de kans op verdere samenspanning tussen onroerendgoedhandelaren kunnen verkleinen"", zegt de NMa.",0
parool,". Brieven . Brieven Lezen en leren Bij Boost in de Transvaalbuurt komen dagelijks tientallen mensen bijeen voor de Nederlandse lessen en het taalcafé. Ik ben daar vrijwilliger. In het taalcafé maak ik vaak gebruik van stukjes uit deze krant die we lezen als vertrekpunt voor een gesprek. Favoriet zijn 'De gelukszoeker' en de korte en iets langere berichtjes. Donderdag was er een juweeltje van Kees Keijer over David Hockney die vastzat in de lift. Dit hilarische verslag vormt voor mij straks een leuke uitdaging om uit te leggen wat 'frommelen' betekent en wat een 'verstokte roker' is. Kortom, alle nieuwkomers met wie ik dit ga lezen, zullen er met veel plezier weer veel van opsteken! Vibeke Ferrée, Amsterdam Namenmonument Is er bij de omwonende bomenliefhebbers ook enig besef dat zij, van heinde en ver, daar nooit zouden hebben gewoond en dat die 'enkele' bomen daar nooit zouden zijn geplant, als die straat niet respectloos was vernield nadat de oorspronkelijke bewoners op meedogenloze wijze massaal waren vermoord? Amsterdammers, zeg er wat van! Frans Thuijs, Amsterdam Namenmonument (2) Een groepje activisten strijdt al jaren tegen de komst van het Holocaust Namenmonument. Het zal de namen dragen van 102.000 Nederlandse Joden, Sinti en Roma die in de oorlog zijn vermoord. Door hun acties heeft de bouw enorme vertragingen opgelopen en lopen de kosten steeds meer op. De laatste stok om mee te slaan die de actievoerders hebben gevonden is een bodemprocedure tegen het kappen van 24 bomen in het parkje langs de Weesperstraat. Dat er 8 bomen worden teruggeplaatst en ter compensatie er 55 nieuwe bomen worden geplant in de omgeving van het monument en dus er per saldo 39 bomen bij komen speelt schijnbaar geen rol. Mag ik deze actievoerders erop wijzen dat op nog geen 10 kilometer afstand van het",0
parool,". Brieven . Brieven Linnenkast Mijn aanvankelijke plezier bij het lezen van de rubriek Binnen, waarbij diverse Amsterdammers iets vertellen over de spullen in hun huis, ebt steeds meer weg. Ik vind het namelijk superirritant dat er in de tekst items worden beschreven die door de fotograaf niet op de foto zijn gezet. Afgelopen vrijdag was het weer raak. 'Deze enorme krijtwitte linnenkast,' etc. Ik zocht verwachtingsvol naar deze kast op de foto's, maar tevergeefs. Ik zou het bijzonder op prijs stellen (en ik denk velen met mij) wanneer tekstschrijver en fotograaf van deze rubriek hun keuzes beter op elkaar afstemmen. Ireen van Bijnen, Uithoorn Afscheid is goud Twan Huys Late Night trok gemiddeld 200.000 kijkers, maar bij het afscheid/afgang 800.000. Welgeteld 600.000 extra RTL-ramptoeristen gingen kijken. Het licht gaat branden bij John de Mol, je hoort hem denken: afscheid/afgang is kijkcijfergoud, hierover moeten we een tv-format van jewelste te bedenken. Fred Caren, Amsterdam Michael Jackson Moeten wij nu, als bewonderaars van het werk van Michael Jackson, boete doen omdat we naar zijn muziek zijn blijven luisteren? Mag ik het werk van een kunstenaar alleen dan bewonderen wanneer die kunstenaar van onbesproken gedrag is? Dat maakt de spoeling wel erg dun! Veel artiesten waren vuilakken, nazi's, hoerenlopers, antisemieten, seksisten of erger. Ik verheerlijk niet de mens Michael Jackson. Ooit zag ik hem bij een kunsthandel aan zijn assistent vragen of hij een bepaald kunstvoorwerp al had? Het antwoord was nee. ""Dan wil ik er drie,"" antwoordde Michael. Hij was als mens helemaal de weg kwijt. Als muzikant sloeg hij een weg in die ik interessant genoeg vind om nog regelmatig zijn opnames te beluisteren. Ik weiger om mij daar schuldig over te voelen. Bram Wiertz, Amsterdam Sekswerkers Afgelopen dinsdag stond op Parool.nl een opiniestuk van ons over sekswerk waarin uitspraken",0
